id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,lastRank,delRank,rank
455676461606571	,OMG,Supergene,"11,750,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/42961641_481744612333089_8200073263716499456_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=a9f8587f26f4d7547b1592ffe722f6b7&oe=5C4EE0EF,false,714,713,1
198982457542294	,Jumpy Jumpy - Helix Ball,TimPlay,"9,910,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/41151800_321123078661564_7251996711009124352_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=5c16a8f666c0a21484cb0121a2029fa9&oe=5C8A07BD,false,1,-1,2
1072612402873309	,Ludo Club,Moonfrog Labs,"9,620,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27690083_1146302585504290_2542560836107370496_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=6d88a66cf849e4a7f6b2d4a76c926b28&oe=5C53FDE4,false,3,0,3
2123873081225075	,Big Fish,bianfeng,"8,460,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37339553_2126184270993956_3072229259750670336_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=0d0a54702b1a874ee1195e098a502289&oe=5C58365E,false,2,-2,4
1250735238360354	,Last Knife,Room502,"7,780,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/44445506_1494572553976620_3818822187863769088_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=46f6b1545aa18eaa3b8ee6b825187260&oe=5C83E680,false,4,-1,5
666272906903117	,The Test,Lotum one GmbH,"7,250,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27699390_769555169908223_7127618297817726976_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=cd692da97df444f0ba9480b18821c573&oe=5C56232A,false,5,-1,6
141184676316522	,EverWing,Game Closure,"6,610,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/14365540_180484242386565_647877825_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=03d62ec77db7b2b96a55f75deb31d573&oe=5C861A16,false,6,-1,7
1829935823906294	,8 Ball Pool,Miniclip,"5,970,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/26036673_2078977032335504_4726933176528666624_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=8828088f5d211a5516e73fef6f751bfb&oe=5C488AF7,false,8,0,8
498625833822107	,4 Pics 1 Word,LOTUM GmbH,"5,930,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/20014431_498666463818044_4033975056978673664_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=8480414e6d8cb6b869c1883bf95b0e00&oe=5C421788,false,7,-2,9
383041995381848	,Words With Friends,Zynga,"5,480,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/17636731_434178160268231_2603838547563642880_n.png?_nc_cat=1&_nc_ht=scontent-hkg3-1.xx&oh=9de6de9a6a9f5b5385a67e1c480c2069&oe=5C57A382,false,9,-1,10
