id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
198982457542294,Jumpy Jumpy - Helix Ball,TimPlay,"11,480,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/41151800_321123078661564_7251996711009124352_n.png?_nc_cat=1&oh=15083b8f778238bd56a548ba33a6aad8&oe=5C627ABD,FALSE,1,1,0
2123873081225070,Big Fish,bianfeng,"9,360,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37339553_2126184270993956_3072229259750670336_n.png?_nc_cat=1&oh=3853a439ab26ef558631229e4e8301d1&oe=5C58365E,FALSE,2,6,4
1072612402873300,Ludo Club,Moonfrog Labs,"8,250,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27690083_1146302585504290_2542560836107370496_n.png?_nc_cat=1&oh=9b2218310639f69d1dde7860078e0099&oe=5C2C70E4,FALSE,3,3,0
1250735238360350,Last Knife,Room502,"7,840,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40959934_1450194338414442_2557649008973578240_n.png?_nc_cat=1&oh=32e23a626758f3fb80033b94a52a791a&oe=5C5BE3C7,FALSE,4,4,0
141184676316522,EverWing,Game Closure,"7,790,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/14365540_180484242386565_647877825_n.png?_nc_cat=1&oh=57304b080971d21a2214e7e4f362a09e&oe=5C5E8D16,FALSE,5,2,-3
666272906903117,The Test,Lotum one GmbH,"7,160,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27699390_769555169908223_7127618297817726976_n.png?_nc_cat=1&oh=9a4312b14e1457ecaf33150626f73495&oe=5C2E962A,FALSE,6,5,-1
383041995381848,Words With Friends,Zynga,"5,950,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/17636731_434178160268231_2603838547563642880_n.png?_nc_cat=1&oh=d285b51cf8f22df2920650c80647a137&oe=5C57A382,FALSE,7,7,0
1829935823906290,8 Ball Pool,Miniclip,"5,680,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/26036673_2078977032335504_4726933176528666624_n.png?_nc_cat=1&oh=e34fb86e87afa24271fde9f5d623e760&oe=5C20FDF7,FALSE,8,8,0
498625833822107,4 Pics 1 Word,LOTUM GmbH,"5,570,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/20014431_498666463818044_4033975056978673664_n.png?_nc_cat=1&oh=27a1831301c456a4bf3af11951c080c3&oe=5C1A8A88,FALSE,9,9,0
800772590062226,Basketball FRVR,FRVR,"5,370,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/16686577_837353586404126_7156996934979289088_n.png?_nc_cat=1&oh=8786899aae97b35fde0a8f2cca77c943&oe=5C2C6E83,FALSE,10,10,0
267920816949420,Golden Boot,Nordeus,"5,170,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/32909807_383956202012547_5360836938867671040_n.png?_nc_cat=1&oh=22670d100ff6ac2a7bbd040b9e85e2f4&oe=5C1B4356,FALSE,11,11,0
1939015149698140,UNO,Mattel163,"3,980,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/41522933_2151945951738391_2706828899794288640_n.png?_nc_cat=1&oh=98ae146c94e19260971efbf57346c063&oe=5C5B64AC,FALSE,12,12,0
1192247540901060,Chess,"Vizor Interactive, LLP","3,420,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27808755_1416495101809638_1202148126241062912_n.png?_nc_cat=1&oh=ea3e6fd4fcbf42e0a13c6df142bcc60c&oe=5C165931,FALSE,13,14,1
1766150917023640,Snake Mania,SZ IYouLong,"3,390,000",多人在线战术竞技,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28126759_1817427995229270_786736033218691072_n.png?_nc_cat=1&oh=53863c380b7bcb55a9bf3e5ee1adbd1b&oe=5C186147,FALSE,14,13,-1
843754115785933,Quiz Planet,Lotum one GmbH,"2,930,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/29795786_883193275175350_3590080192548175872_n.png?_nc_cat=1&oh=d6f58de83ef343c4fbd4db530806b946&oe=5C18A868,FALSE,15,17,2
2141327352781150,Flying Gun,LIM,"2,890,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36826096_2151769211736971_5130978080256425984_n.png?_nc_cat=1&oh=054a98696e1a5336e42efcfca2ce8e90&oe=5C2F594F,FALSE,16,15,-1
1983392221930770,"Let's Farm-Idle Tycoon",diandian,"2,790,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28779107_2063355943934403_4024766221894287360_n.png?_nc_cat=1&oh=cca08bb81f0643eda89d6e1e18e4e532&oe=5C5AC6B5,FALSE,17,18,1
2031775343755560,Tank Battle - 3V3,SeaStar Game,"2,200,000",多人在线战术竞技,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40302952_2147451575521272_5238421196881526784_n.png?_nc_cat=1&oh=8f674966a88e7db33109ce6076e4e9d9&oe=5C1E887C,FALSE,18,16,-2
1408256562572850,Super Bowling,Super Appli,"2,110,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/38287918_1999340316797806_7911826613933703168_n.png?_nc_cat=1&oh=a50ed6ffd74ba52714482871da4ef9d5&oe=5C2B3B4E,FALSE,19,19,0
1920856321568940,Cookie Crush,SOFTGAMES,"2,030,000",消消乐,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36912777_2081535825500994_7931564106077700096_n.png?_nc_cat=1&oh=1ba54047ffd2f3a4aa0d1c21c66a77d5&oe=5C2A5622,FALSE,20,20,0
1545834658847760,Hanger,A Small Game AB,"1,920,000",跑酷,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/34196020_1618307941600434_6596668543696109568_n.png?_nc_cat=1&oh=8ef34530831bfc5799b974d1e9832248&oe=5C252539,FALSE,21,22,1
177462289503573,Connect the Dots!,Lotum one GmbH,"1,880,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/23668635_178355676080901_2616534964811857920_n.png?_nc_cat=1&oh=94014570515dc462e53a07f07c9bf66b&oe=5C1AA742,FALSE,22,23,1
1045899222230950,Helix Bounce,Tri.App,"1,710,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36324059_1081804881973719_1951173929989046272_n.png?_nc_cat=1&oh=e1941d0cc5969c9066994f6ce4ec6f98&oe=5C5D8AE7,FALSE,23,24,1
2236502786367600,Archery 3D,Seastar Games,"1,700,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28776053_2240540575963826_8496998783979094016_n.png?_nc_cat=1&oh=0ce7c27edc0a74b0343600de35792259&oe=5C159EEC,FALSE,24,37,13
513181335701168,Music Tiles,Zynga,"1,700,000",跑酷,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/22880468_524604387892196_3237936725892268032_n.png?_nc_cat=1&oh=cfe69d634c5ed29b39cda9759905bbe7&oe=5C2ED041,FALSE,25,21,-4
1930929806938740,Playing SOCCER,Super Appli,"1,690,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37358704_1953722054659522_1927530706255216640_n.png?_nc_cat=1&oh=417299fcd997fd9117468e1e3df76cc0&oe=5C154A45,FALSE,26,25,-1
558779254509132,Galaxy War,SAS Studio,"1,560,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40386083_666588743728182_616171590425509888_n.png?_nc_cat=1&oh=8453ab3f7bbf702dc21a5642a0d0a74a&oe=5C1CFF77,FALSE,27,26,-1
1015995975216450,EvoWars,Neexeen Entertainment,"1,480,000",多人在线战术竞技,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/29623440_1027527584063298_771704141603930112_n.png?_nc_cat=1&oh=6cefb82615427263383c7b15afa59940&oe=5C165AB8,FALSE,28,29,1
170006637139660,Bricks Breaker Quest : Mission,Mobirix,"1,420,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28776031_171986423608348_8889680003105554432_n.png?_nc_cat=1&oh=f761b6614a49ea3902569af4f91bf055&oe=5C170408,FALSE,30,32,2
1394792680649040,Pop Stone 2,cocos,"1,420,000",消消乐,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/39813852_1692842994177340_6972938898942984192_n.png?_nc_cat=1&oh=23b8a31f5ef529195b4f34aea5d46a9b&oe=5C297F63,FALSE,29,28,-1
1402577869863530,Word Shuffle,Words Puzzle Games,"1,360,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27962775_1515390971915555_1669352976482828288_n.png?_nc_cat=1&oh=3d34fd9c860d9cbc51bfeb0673c311c3&oe=5C5B6DE0,FALSE,31,30,-1
1883923931629190,C? Caro,GOMOKU.CLUB,"1,340,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36590705_1891875194167400_2530028447955156992_n.png?_nc_cat=1&oh=04ce007b20c053cb9fa512ddd7b52ee5&oe=5C60CE16,FALSE,32,34,2
2120643968166570,Super Cricket,Super Appli,"1,320,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/30793169_2148531672044467_197641720513429504_n.png?_nc_cat=1&oh=6d1b50cd89c820c790d0110acc2d15eb&oe=5C14C8B6,FALSE,33,31,-2
1919809204997180,How Well Do You Know Me?,vonvon,"1,290,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37976216_1981428378835263_2307987044002955264_n.png?_nc_cat=1&oh=0310bf633ed43136006247f0782c6951&oe=5C15FF00,FALSE,34,27,-7
476207622770284,Pool Hall,KITERETSU Inc,"1,270,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27699362_657870341270677_4866269388854001664_n.png?_nc_cat=1&oh=3ea9939fb7b9c4b8ab63b2e06f63c7d6&oe=5C59E645,FALSE,35,36,1
1812939335416310,欢乐碰碰 - 开心庄园,diandian,"1,240,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/34810242_1899016976808552_5754909499764768768_n.png?_nc_cat=1&oh=118a8ef2fb46018c724cb6d1b8fc1bef&oe=5C6290EF,FALSE,36,33,-3
1806508339421990,LOL Headshot,Nuts Play,"1,210,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/29795660_1937789999627162_5447671913348333568_n.png?_nc_cat=1&oh=ba65b9ee468b5ee871c05d712eb1428a&oe=5C2D6C20,FALSE,37,35,-2
2095791540676790,Car Tycoon,bianfeng,"1,170,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40437688_2132214967034448_3641486574509621248_n.png?_nc_cat=1&oh=7a6158aa1110f75c7bfb366a67e9f9a7&oe=5C5FDA17,FALSE,38,80,42
1825153594465030,Angry Birds,Rovio / CoolGames,"1,150,000",策略,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/32163690_1945579722422425_5247644664919490560_n.png?_nc_cat=1&oh=90a937086e6f396d41988e842a36f10e&oe=5C58A281,FALSE,39,39,0
921810411331619,Doctor Teeth,TrendyG,"1,070,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/32054553_921815741331086_1507577973807513600_n.png?_nc_cat=1&oh=d6436cea1ce4a9204b583545f7e4515e&oe=5C5D89FD,FALSE,40,40,0
1996976567204400,Block Puzzle,Zonmob,"1,050,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/22810638_1997121300523267_350717967010365440_n.png?_nc_cat=1&oh=d924ccddcbf16d523a33225598aa78aa&oe=5C5BE5B4,FALSE,41,41,0
1042100639286950,Style Duels,"GBN, Inc.","1,020,000",角色扮演,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37693137_1043364565827233_4453364418566160384_n.png?_nc_cat=1&oh=f85a94319e0f00b31eb543204df1f580&oe=5C1A00BC,FALSE,42,67,25
1179259245514870,Solitaire,Jam City,"970,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37590533_1775948539179271_7563032624768221184_n.png?_nc_cat=1&oh=93922cf68e4516ff1238462e33447680&oe=5C1F9779,FALSE,43,44,1
227220141194457,Car Racing: Top Free Race,SAS Studio,"930,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/32299180_231561800760291_8935100046764933120_n.png?_nc_cat=1&oh=e9205f1ed84459772c759bd5bc083e30&oe=5C15287C,FALSE,44,42,-2
231370690738668,Fashion Icon,"GBN, Inc.","920,000",角色扮演,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/39821777_255017401707330_4629280635423293440_n.png?_nc_cat=1&oh=7140f5da7dd40237c06ed228a94fbd60&oe=5C2C6AE3,FALSE,45,99,54
755626824646698,Solitaire Story - Tripeaks,SOFTGAMES,"920,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/42161765_892731507602895_4462562353023549440_n.png?_nc_cat=1&oh=ac4fe26debb3a4216c4d117628130b89&oe=5C1F4A3D,FALSE,46,46,0
487906894882661,Block Party,Zynga Inc.,"910,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/22517273_527920314214652_2624878789187862528_n.png?_nc_cat=1&oh=2268db7cd611cf55bc93b69f7062de51&oe=5C2B68BB,FALSE,47,47,0
823249154498832,Draw and Guess!,"Vizor Interactive, LLP","900,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28967183_962339890589757_8350596152155963392_n.png?_nc_cat=1&oh=59dd9acae5b17888486580b5be8f7e7c&oe=5C24002E,FALSE,48,43,-5
199776254136854,Ultimate Glory - War of Kings,LOVE GAME HK,"880,000",策略,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/32809574_208597809921365_1044176720833282048_n.png?_nc_cat=1&oh=0cb88c8a1ef3bb7f7288d28dc20bfd59&oe=5C2D3B92,FALSE,49,54,5
385789535231102,Solitaire Classic,bole,"850,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37368611_443319342811454_5299292969503817728_n.png?_nc_cat=1&oh=94eb91e58a369898998bbce8f7d3e8a2&oe=5C5C2A98,FALSE,50,56,6
165828330835895,数字填色：画画游戏 (Color by Number),Fun Games For Free,"830,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/26655658_181297602622301_39274147322265600_n.png?_nc_cat=1&oh=e7c439b7ea2c2d509cce374292849880&oe=5C24A6BD,FALSE,51,45,-6
151058255530346,Never Have I Ever,vonvon,"820,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36247102_212529682716536_3836889251262234624_n.png?_nc_cat=1&oh=f2789b4302165d42628c0a3b21e03b7c&oe=5C5E381F,FALSE,52,50,-2
300786783689805,Jigsaw Puzzle,MobilityWare,"810,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28419188_508004869634661_8204470064687087616_n.png?_nc_cat=1&oh=b5ddf05bff9c8c26b55369b569230ceb&oe=5C27E463,FALSE,53,49,-4
1801933453159890,Crossing Gaps,PotatoPlay,"810,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40938077_2161255657227670_3971339869568892928_n.png?_nc_cat=1&oh=97d4b1ee4163c30317f2ce164f4b6a98&oe=5C57EE9F,FALSE,54,51,-3
1276179635798910,Balloon FRVR,FRVR,"780,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/17640332_1280054365411440_1012184656201646080_n.png?_nc_cat=1&oh=a61c61cf5cf8bea3dabc7fda0c4b0f47&oe=5C2D8102,FALSE,55,59,4
259260068251887,Rise Up,Crocgames,"770,000",跑酷,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40633835_259260388251855_8593592078775091200_n.png?_nc_cat=1&oh=2c7bb812143ed89d7e2913f790f32849&oe=5C61B8AA,FALSE,56,186,130
370866070095402,Guess the Logo,TapLane Inc.,"770,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/31837132_389543994894276_8265161689201115136_n.png?_nc_cat=1&oh=79b5602c269011598b89d1525914d019&oe=5C1D06F5,FALSE,57,48,-9
1723765301013700,Solitaire,Tripledot Studios,"760,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28126831_1724580957598801_7699085983135825920_n.png?_nc_cat=1&oh=c1d91442d9d78b3223ae60f5d274459f&oe=5C2FC2DC,FALSE,58,53,-5
1639116859483550,Word Cross,Wordfun Games,"750,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/35161889_1841687179226522_4509384218173767680_n.png?_nc_cat=1&oh=7d6a0af933421ca035677edd1ea4c7d2&oe=5C16B362,FALSE,60,58,-2
161559424695638,Mini Town-口袋小鎮,Pocket GAMES,"750,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/38249271_227450711439842_7820248264686436352_n.png?_nc_cat=1&oh=3d38ccf7968dfc14c20253df5ce36ddb&oe=5C1F2C12,FALSE,59,57,-2
156624161687119,Monster Evolution,Friendivity Games,"740,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/33218050_172295750119960_5000744020322811904_n.png?_nc_cat=1&oh=bf2c4c5350ec6de4d09ae882739cbe32&oe=5C26C0AF,FALSE,62,52,-10
333446833797834,LINE: Disney Tsum Tsum,LINE,"740,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40319338_486568461819003_5217931252237074432_n.png?_nc_cat=1&oh=f0f0f152ccf8b502b02e91123c0ff1fa&oe=5C26F45E,FALSE,61,62,1
163968927626407,The Bowling Club,Super Appli,"730,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/41694224_237781496911816_1692014890383835136_n.png?_nc_cat=1&oh=d09675051dd94f242b9cb171a87e130f&oe=5C2DFF1A,FALSE,64,61,-3
209362086453121,Crazy Cooking Star Chef,TouchRun,"730,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36836217_224878238234839_3920936783377858560_n.png?_nc_cat=1&oh=23cd35ff45a69908e20316712ac7ef91&oe=5C61E7E4,FALSE,65,101,36
2141997102694990,Bubble Shooter Classic,SOFTGAMES,"730,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28779212_2150597375168303_3407226104564416512_n.png?_nc_cat=1&oh=56653ec71c9fe8259c08f8a827d756db&oe=5C2A0363,FALSE,63,60,-3
1219338561447280,Jelly Crush,Cocos,"710,000",消消乐,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/39713634_1893083674072762_3661911300075683840_n.png?_nc_cat=1&oh=32c072ac8111105dbc774337db2c90a5&oe=5C6173E1,FALSE,66,55,-11
535479800181263,Guess the Icon,TapLane Inc.,"700,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/38027054_576080166121226_8644657934254473216_n.png?_nc_cat=1&oh=f215181ab249eace52a66c955260cca5&oe=5C5FA313,FALSE,67,66,-1
1043181865796670,Pikachu Onet Connect Animal,ECO Game Publisher,"670,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/29158637_1636146719833520_282359164448014336_n.png?_nc_cat=1&oh=e4b77e2234045dc39c8dd4347c97c41c&oe=5C166F7B,FALSE,69,69,0
148478669162827,Block Puzzle Jewels Instant,Block Puzzle Jewel,"670,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28228149_148492222494805_5835305863002193920_n.png?_nc_cat=1&oh=2903b220ee238f337c90d0e9d05edc9e&oe=5C1B7579,FALSE,68,64,-4
2154106541479450,Racing Moto Fast Speed,SAS Studio,"660,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/39785891_2214241178799321_3527073249949122560_n.png?_nc_cat=1&oh=0e2e955a2380b3ef8113f017d530df88&oe=5C1681E9,FALSE,70,75,5
390824684692029,Fishing Star,WFS,"650,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36319183_462873440820486_8822751918574010368_n.png?_nc_cat=1&oh=021b2d03845a296cd9530298cd59c719&oe=5C1B590A,FALSE,72,65,-7
1255697821230770,Candy Match,SOFTGAMES,"650,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36528252_1310590499074837_3675993814939467776_n.png?_nc_cat=1&oh=7a7845364c820151359b2a7db026f1a6&oe=5C5C365C,FALSE,71,125,54
184129375422261,BigHero.io,YYG Games,"650,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36856384_222347064933825_8557118383273803776_n.png?_nc_cat=1&oh=323928013a309361f4860aa9a2ec4e9e&oe=5C17DFAB,FALSE,73,71,-2
919393791527666,PAC-MAN,BANDAI NAMCO Entertainment Inc.,"630,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/15087714_926333890833656_196623199083954176_n.png?_nc_cat=1&oh=95d9798860c94ca9ec5bee5004231a48&oe=5C5FD6B0,FALSE,76,76,0
1703146026390780,Checkers,"Vizor Interactive, LLP","630,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28419059_1782824505089599_6366341632433848320_n.png?_nc_cat=1&oh=9671bf0b8db16cdd82ed27aa684ef374&oe=5C1DA7E9,FALSE,75,73,-2
1853944244836920,Total Soccer,Mechanist Games,"630,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28775984_2099345456963468_3863684010328719360_n.png?_nc_cat=1&oh=d93debadaef8c987416e880b6b4add25&oe=5C21D4E6,FALSE,74,68,-6
329577790746979,Daily Sudoku,CoolGames,"610,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/18279743_424982861206471_8415379257005441024_n.png?_nc_cat=1&oh=28e563c760938edecb15163fad1322aa&oe=5C58F434,FALSE,79,77,-2
546661508998943,Panda Fighting,cocos,"610,000",卡牌对战,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37922075_693916437606782_2417054590273847296_n.png?_nc_cat=1&oh=586010f32cbe8db36ce2099c60cfe0d5&oe=5C62373B,FALSE,77,72,-5
1576469492400900,Darts FRVR,FRVR,"610,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27690101_1576470355734148_8729750358898769920_n.png?_nc_cat=1&oh=5f3aa81f8f33f62523be27cbed386ed9&oe=5C1A139E,FALSE,78,78,0
184930705567860,Thrill Racer,dd,"560,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/34765901_214001519327445_510017685543714816_n.png?_nc_cat=1&oh=c5335e0a17f44939afd87d3fa7a1a645&oe=5C5C132B,FALSE,80,70,-10
169478733650534,Super Baseball,Super Appli,"550,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36588656_195036081094799_8786701668193402880_n.png?_nc_cat=1&oh=cbb4880bdb450edeac70a08460e8766a&oe=5C2CC92E,FALSE,81,83,2
204659336949225,Pirate Treasures - Gems Puzzle,TAPCLAP,"550,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40686860_321992228549268_723093194941661184_n.png?_nc_cat=1&oh=dd69a67d2348ebb2801a5bc87f25537b&oe=5C290E43,FALSE,82,85,3
179649915949512,Spider Solitaire,Lotum one GmbH,"550,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/23666855_185099678737869_7994135259820064768_n.png?_nc_cat=1&oh=fc3f1f02f4457408f1272a7e669cef7e&oe=5C2C81E0,FALSE,83,86,3
1835215073207430,Moto Racing: Top Moto Race,SAS Studio,"540,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36643889_1889297084465898_936625435456831488_n.png?_nc_cat=1&oh=1ed70601b1caaafb6e11a0c9970b5c6d&oe=5C191E86,FALSE,85,63,-22
2073726455985670,Snake vs. Blocks,Voodoo,"540,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28228167_2078935285464794_7172373381755437056_n.png?_nc_cat=1&oh=f5475847a500119f6b029cde60d8cc9e&oe=5C2265AE,FALSE,84,,new
157107684996888,Basketball Bouncy Dunk,GamePix,"530,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37271567_210300119677644_1566091702010118144_n.png?_nc_cat=1&oh=2e0c941fa4add5a36cc7ee7fbdd5ac6f&oe=5C26FA6B,FALSE,86,115,29
412582162551391,Puzzly,Block Puzzle Games Free,"520,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/36300485_413422782467329_4517481073340317696_n.png?_nc_cat=1&oh=7ada55c8b2bae468da2f3caeda9d71ac&oe=5C2BF74A,FALSE,87,228,141
